UserAgent,UserAgentID
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+InfoPath.2;+Media+Center+PC+6.0;+OfficeLiveConnector.1.5;+OfficeLivePatch.1.3;+.NET4.0C),1573
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+Media+Center+PC,1574
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_4;+nl-nl)+AppleWebKit/533.18.1+(KHTML,+like+Gecko)+Version/5.0.2+Safari/533.18.5",1575
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+(.NET+CLR+3.5.30729),gzip(gfe)+(via+translate.google.com)",1576
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+(.NET+CLR+3.5.30729),1577
Mozilla/4.0+(compatible;+Netcraft+Web+Server+Survey),1578
DoCoMo/2.0+P900i(c100;TB;W24H11)+(compatible;+ichiro/mobile+goo;++http://help.goo.ne.jp/help/article/1142/),1579
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+GTB0.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+InfoPath.2;+OfficeLiveConnector.1.5;+OfficeLivePatch.1.3),1580
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+WinuE+v6;+WinuE+v6),1581
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_4_11;+en)+AppleWebKit/533.17.8+(KHTML,+like+Gecko)+Version/4.1.1+Safari/533.17.8",1582
"Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-US)+AppleWebKit/534.7+(KHTML,+like+Gecko)+Chrome/7.0.517.44+Safari/534.7",1583
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+World+Lynx;+SV1;+.NET+CLR+2.0.50727;+IEMB3),1584
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+SIMBAR+Enabled;+SIMBAR={F845E100-2CF2-4c9a-B1A0-BA381E071900};+FDM),1585
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.2;+.NET4.0C;+.NET4.0E),1586
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+yie8),1587
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.2;+.NET4.0C;+.NET4.0E;+MSOffice+12),1588
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+bg;+rv:1.9.2.12)+Gecko/20101026+AskTbSTC/3.9.1.14019+Firefox/3.6.12,gzip(gfe)+(via+translate.google.com)",1589
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+bg;+rv:1.9.2.12)+Gecko/20101026+AskTbSTC/3.9.1.14019+Firefox/3.6.12,1590
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+BTRS19009;+GTB6.6;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1591
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.2.8)+Gecko/20100722+Firefox/3.6.8,1592
"Mozilla/5.0+(compatible;+sgbot+v0.01a,+sgcrawlerbot@gmail.com)",1593
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.6;+.NET+CLR+1.1.4322;+InfoPath.2;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0;+.NET+CLR+2.0.50727),1594
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_5;+en-us)+AppleWebKit/533.19.4+(KHTML,+like+Gecko)+Version/5.0.3+Safari/533.19.4",1595
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_4_11;+en)+AppleWebKit/533.19.4+(KHTML,+like+Gecko)+Version/4.1.3+Safari/533.19.4",1596
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.6;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0),1597
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pl;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+(+.NET+CLR+3.5.30729),gzip(gfe)+(via+translate.google.com)",1598
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pl;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+(+.NET+CLR+3.5.30729),1599
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.6;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbBLT/5.9.1.14019),1600
Yahoo!+Slurp+China,1601
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+GTB7.1+(+.NET+CLR+3.5.30729),gzip(gfe)+(via+translate.google.com)",1602
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+GTB7.1+(+.NET+CLR+3.5.30729),1603
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.12)+Gecko/20101026+(CK-zz)+Firefox/3.6.12,1604
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+zh-CN;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12,1605
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C;+InfoPath.2;+.NET4.0E),1606
Mozilla/5.0+(Windows;+U;+Windows+NT+5.0;+el;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12,1607
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+ru;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12+GTB7.1+(+.NET+CLR+3.5.30729),1608
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1+++FairShare-http://fairshare.cc),1609
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+InfoPath.2),1610
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C;+.NET4.0E),1611
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.1.4322;+MEGAUPLOAD+1.0;+.NET+CLR+2.0.50727),1612
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+(none);+Media+Center+PC+2.8;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+ZangoToolbar+4.8.3),1613
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET4.0C;+Tablet+PC+2.0),1614
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+MALN;+InfoPath.3;+AskTbMP3/5.9.1.14019),1615
Mozilla/5.0+(X11;+U;+Linux+x86_64;+en-US;+rv:1.9.2.12)+Gecko/20101027+Linux+Mint/10+(Julia)+Firefox/3.6.12,1616
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3),1617
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+(+.NET+CLR+3.5.30729),1618
Mozilla/4.0+(compatible;+MSIE+6.0;+AOL+9.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+ZangoToolbar+4.8.3),1619
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+FunWebProducts-MyWay;+.NET+CLR+1.1.4322;+.NET+CLR+1.0.3705;+.NET+CLR+2.0.50727;+MSN+6.1;+MSNbMSFT;+MSNmen-gb;+MSNc00;+v5m),1620
Mozilla/5.0+(X11;+U;+Linux+i686;+ja;+rv:1.9.0.17)+Gecko/2010011623+Vine/3.0.17-1vl4+Firefox/3.0.17,1621
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.6;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+InfoPath.1;+msn+OptimizedIE8;JAJP),1622
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+(+.NET+CLR+3.5.30729),1623
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.12)+Gecko/20101026+Firefox/3.6.12,1624
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+InfoPath.2;+.NET+CLR+2.0.50727;+AskTbUNI/5.9.1.14019),1625
"Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-US)+AppleWebKit/534.10+(KHTML,+like+Gecko)+Chrome/8.0.552.215+Safari/534.10",1626
Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+ru;+rv:1.9.2.12)+Gecko/20101026+MRA+5.7+(build+03790)+Firefox/3.6.12+sputnik+2.3.1.118,1627
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.0.3705;+.NET+CLR+1.1.4322;+Media+Center+PC+4.0;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET4.0C;+.NET4.0E),1628
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+WOW64;+Trident/4.0;+GTB6.6;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+.NET4.0C),1629
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_4;+es-es)+AppleWebKit/533.18.1+(KHTML,+like+Gecko)+Version/5.0.2+Safari/533.18.5",1630
Mozilla/5.0+(X11;+U;+Linux+x86_64;+en-US;+rv:1.9.2.12)+Gecko/20101027+Ubuntu/10.10+(maverick)+Firefox/3.6.12,1631
"Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SIMBAR={26C2D48E-6D71-4764-89B1-F81555024D0F};+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+Tablet+PC+2.0),gzip(gfe)+(via+translate.goog",1632
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SIMBAR={26C2D48E-6D71-4764-89B1-F81555024D0F};+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.3;+Tablet+PC+2.0),1633
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_5_8;+nl-nl)+AppleWebKit/533.18.1+(KHTML,+like+Gecko)+Version/5.0.2+Safari/533.18.5",1634
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.5.21022;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0),1635
Mozilla/5.0+(compatible;+008/0.83;+http://www.80legs.com/webcrawler.html)+Gecko/2008032620,1636
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_5_8;+en-us)+AppleWebKit/533.19.4+(KHTML,+like+Gecko)+Version/5.0.3+Safari/533.19.4",1637
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.6;+InfoPath.2;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+AskTbVD/5.8.0.12304),1638
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/534.10+(KHTML,+like+Gecko)+Chrome/8.0.552.215+Safari/534.10,gzip(gfe)+(via+translate.google.com)",1639
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/534.10+(KHTML,+like+Gecko)+Chrome/8.0.552.215+Safari/534.10",1640
Mozilla/5.0+(compatible;+008/0.83;+http://www.80legs.com/webcrawler.html;)+Gecko/2008032620,1641
"Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-US)+AppleWebKit/534.10+(KHTML,+like+Gecko)+Chrome/8.0.552.224+Safari/534.10",1642
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+Q312461;+SV1;+MSN+6.1;+MSNbDELL;+MSNmen-us;+MSNc22;+v5m),1643
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+FunWebProducts;+SpamBlockerUtility+4.8.0;+.NET+CLR+2.0.50727;+ZangoToolbar+4.8.3),1644
Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-US;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13,1645
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+Q312461;+SV1;+.NET+CLR+1.1.4322),1646
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+.NET+CLR+1.1.4322;+InfoPath.1;+.NET+CLR+2.0.50727;+OfficeLiveConnector.1.5;+OfficeLivePatch.1.3),1647
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+iebar;+Sgrunt|V109|1746|S1891472330|dialno;+.NET+CLR+1.1.4322),1648
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.1.14)+Gecko/20101001+AskTbBLT/3.9.1.14019+Firefox/3.5.14+Facicons,1649
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.6;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.21022;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0;+InfoPath.1),1650
Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10.5;+en-US;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13,1651
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+zh-CN;+rv:1.9.2.8)+Gecko/20100722+Firefox/3.6.8,1652
Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+es-AR;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+GTB7.1+(+.NET+CLR+3.5.30729;+.NET4.0C),1653
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.6;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+InfoPath.2;+Creative+ZENcast+v1.02.12;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET+CLR+1.0.3705;+MS-RTC+LM+8;+.NET4.0C;+.NET4.0E),1654
Mozilla/4.0+(compatible;+GoogleToolbar+6.6.1124.846;+Windows+XP+5.1;+MSIE+8.0.6001.18702),1655
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.6;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+1.1.4322;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+InfoPath.2;+.NET4.0C;+msn+OptimizedIE8;DEDE),1656
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.2),1657
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.1.16)+Gecko/20101130+BTRS28059+Firefox/3.5.16+(+.NET+CLR+3.5.30729),1658
Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0),1659
Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10.6;+en-US;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+Glue/4.5,1660
www.adressendeutschland.de,1661
"Mozilla/5.0+(Macintosh;+U;+PPC+Mac+OS+X+10_4_11;+fr)+AppleWebKit/533.19.4+(KHTML,+like+Gecko)+Version/4.1.3+Safari/533.19.4",1662
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-ES;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+GTB7.1,1663
Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+es-AR;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13,1664
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.2;+SV1;+.NET+CLR+1.1.4322;+InfoPath.1;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1665
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+GTB6.6;+.NET+CLR+1.1.4322),1666
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+tr;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13,1667
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1668
Microsoft+Internet+Explorer,1669
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+GTB0.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+Tablet+PC+2.0;+InfoPath.2),1670
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_4;+en-us)+AppleWebKit/533.18.1+(KHTML,+like+Gecko)+Version/5.0.2+Safari/533.18.5,gzip(gfe)+(via+translate.google.com)",1671
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+FDM;+.NET+CLR+2.0.50727;+.NET+CLR+1.1.4322;+InfoPath.1;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+OfficeLiveConnector.1.4;+OfficeLivePatch.1.3),1672
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/534.10+(KHTML,+like+Gecko)+Chrome/8.0.552.224+Safari/534.10",1673
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{65A72536-4F80-8E0D-AA34-6BFB370F6219};+.NET+CLR+1.1.4322),1674
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+.NET+CLR+1.1.4322;+uE+v7;+InfoPath.2;+.NET+CLR+2.0.50727;+uE+v7),1675
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+GTB6.6;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+Tablet+PC+2.0),1676
Mozilla/4.0+(compatible;+Powermarks/3.5;+Windows+95/98/2000/NT),1677
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+FunWebProducts;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+MSN+9.0;MSN+9.1;+MSNbMSNI;+MSNmen-us;+MSNcOTH),1678
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.13)+Gecko/20101203+AskTbGLSV5/3.9.1.14019+Firefox/3.6.13+(.NET+CLR+3.5.30729),1679
Mozilla/4.0+(compatible;+MSIE+7.0;+AOL+9.0;+Windows+NT+5.1;+FunWebProducts;+SIMBAR={AAD365AE-8ACB-442b-BE39-C7713A33EA5E};+.NET+CLR+1.1.4322),1680
zawc/Nutch-1.2+(http://www.zawc.com),1681
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+ja;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+(+.NET+CLR+3.5.30729;+.NET4.0E),1682
Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.1.5)+Gecko/20091102+Firefox/3.5.5,1683
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/534.16+(KHTML,+like+Gecko)+Chrome/10.0.622.0+Safari/534.16",1684
Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+de;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+(+.NET+CLR+3.5.30729;+.NET4.0C),1685
Mozilla/5.0+(compatible;+YandexBot/3.0;+MirrorDetector;++http://yandex.com/bots),1686
Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+es-ES;+rv:1.9.2.13)+Gecko/20101203+Firefox/3.6.13+(+.NET+CLR+3.5.30729;+.NET4.0C),1687
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+FunWebProducts;+SIMBAR={565A14A5-66C2-4714-BA95-068D2E3790D6}),1688
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/534.10+(KHTML,+like+Gecko)+Chrome/8.0.552.237+Safari/534.10",1689
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.5;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1690
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+GTB6.6;+InfoPath.2),1691
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_4_11;+ru-ru)+AppleWebKit/533.19.4+(KHTML,+like+Gecko)+Version/4.1.3+Safari/533.19.4",1692
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+FunWebProducts;+GTB6.6),1693
Xenu+Link+Sleuth/1.3.7,1694
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0),1695
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-GB;+rv:1.9.2)+Gecko/20100115+Firefox/3.6+(+.NET+CLR+3.5.30729),1696
Mozilla/4.0+(compatible;+MSIE+5.0;+Windows+3.1),1697
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+HPNTDF;+.NET4.0C),1698
"Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.6;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727),gzip(gfe)+(via+translate.google.com)",1699
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.6;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727),1700
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+Comcast+Install+1.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+1.1.4322;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+.NET4.0C),1701
"Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+MRSPUTNIK+2,+3,+0,+301;+MRA+5.7+(build+03790);+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),gzip(gfe)+(via+translate.google.com)",1702
"Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+MRSPUTNIK+2,+3,+0,+301;+MRA+5.7+(build+03790);+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729)",1703
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+InfoPath.2;+.NET+CLR+2.0.50727),1704
"Mozilla/5.0+(iPhone;+U;+CPU+iPhone+OS+4_2_1+like+Mac+OS+X;+en-us)+AppleWebKit/533.17.9+(KHTML,+like+Gecko)+Version/5.0.2+Mobile/8C148+Safari/6533.18.5",1705
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+InfoPath.1;+AskTbVD/5.9.1.14019),1706
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+zh-CN;+rv:1.9)+Gecko/2008052906+Firefox/3.0),1707
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_6;+en-us)+AppleWebKit/533.19.4+(KHTML,+like+Gecko)+Version/5.0.3+Safari/533.19.4",1708
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+InfoPath.2;+.NET4.0C;+AskTB5.4),1709
